vowel,category,F1_mean,F2_mean,F3_mean,F1_std,F2_std,F3_std,F1_min,F2_min,F3_min,F1_max,F2_max,F3_max,F0_mean,F0_std,F0_min,F0_max,F0_range,duration,sample_rate,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,F2_F1_ratio,F3_F2_ratio,F3_F1_ratio,formant_dispersion
e,child_7yo,1336.115067304027,2612.237553561467,4017.271454931977,253.92015064595896,432.52140285435866,458.898616814997,965.908949838298,1785.5571042465251,3202.988971650485,1656.198946831047,3117.0007091533994,4918.180417738882,311.32222763623355,124.1935700990635,233.0097087378641,600.0,366.9902912621359,0.2916666666666667,24000,-65.27393,167.49677,22.672138,8.858804,-25.266474,11.277372,2.347477,5.5646,-2.919289,3.9157305,-2.9077535,2.484433,-2.3934186,5.0775976,-2.994672,3.5036125,-0.075172886,4.1776886,2.312119,2.4705713,-3.5552366,2.9549217,-4.3822927,4.080288,-0.79629916,2.4570072,3742.2571524315617,1110.7213783201234,3028.1719396650465,846.6572814487187,7603.794642857143,2173.083932090245,1.9550992406906702,1.5378660525934627,3.006680751709437,1340.578193813975
u,child_5yo,1454.5386624976718,2770.6262030811345,4189.251057153755,118.23277379460973,182.35051539955458,223.58261171442723,1280.2762188570814,2483.3436979653193,3745.392739557838,1623.4660945525948,3029.1847635551235,4505.4781476563385,396.3029937713482,184.82566893607066,148.14814814814815,600.0,451.85185185185185,0.16429166666666667,24000,-211.37354,282.68457,13.668607,15.376916,-4.157382,3.6491518,-0.19758907,1.5358596,-0.41554904,1.4790051,-0.16923118,1.3270181,-0.12873727,0.75482005,-1.5393445,1.3663408,0.42305365,1.8632739,-1.2858989,2.1291027,0.60310894,1.769015,-1.8819486,1.6261755,0.5720813,1.0005288,3840.7521041220834,2266.4383168082004,2694.2585035241846,1556.6623231867145,7376.953125,4270.555936907267,1.904814409211738,1.5120231854066088,2.8801235506247402,1367.3561973280416
a,adult_female,1065.080276119375,2504.5118244634546,4011.8158305420857,147.6120492787912,204.1172235508459,282.2619219781878,900.6665742666273,1793.8495670654122,3163.719083536511,1428.6087629158114,3026.714403554831,4348.880108970761,192.3940407848597,3.182846259138698,188.9763779527559,200.0,11.02362204724409,0.290625,24000,-19.394732,41.958984,36.210526,8.998348,-16.072927,5.3260236,-1.1648579,4.8206615,-0.3726874,3.7271466,-5.979609,4.9953485,-4.3251796,3.949166,1.717968,3.8846908,-1.4006584,2.808487,-4.1718698,4.379055,0.12822707,3.3720572,1.2815139,2.6709847,-1.5425452,1.7743267,3913.298526591502,249.06052536180752,3459.156557306651,64.13990424642151,8547.154017857143,334.8601400612285,2.3514770488367835,1.6018354520652116,3.766679301544439,1473.3677772113554
e,child_7yo,1558.2619147085327,2659.688175513758,4282.067251247721,280.7076852114332,312.79062470683164,553.6582317856181,960.5712933348005,2152.657797877245,2623.208222491853,2115.33206352687,3216.3047064172397,5012.251606864878,246.61537902348215,5.800894311144011,240.0,258.06451612903226,18.064516129032256,0.2891666666666667,24000,3.793852,23.422417,22.761534,6.692159,-24.769451,8.638937,7.487358,3.6769683,4.9583235,4.7473445,-3.5038238,2.9793742,-8.456776,4.3478165,-4.5245905,3.8296587,-3.861225,4.9880557,-7.0422454,2.857658,-3.6576188,3.2985296,-1.0873945,2.6867983,-2.6336124,3.2478292,4199.638286254241,272.9285358178231,3318.934308833192,112.8944423076069,8492.745535714286,439.8029538707288,1.7068299946297816,1.6099884530338135,2.7479765826457143,1361.9026682695944
o,child_3yo,1493.8606477370456,2835.522035373607,4366.775403697971,288.28491064333167,398.66756592343927,436.6324199432945,806.4529721887908,2097.4838996259086,3608.637245165682,1836.5401598511678,3574.6396394458347,5203.742991567115,421.4889249557458,185.62265710614187,206.89655172413794,600.0,393.1034482758621,0.32266666666666666,24000,-89.104675,154.20221,42.173336,20.814468,-14.976881,6.8228517,1.3538527,3.502751,-0.08453363,2.6062348,-6.924118,6.9389787,-9.596737,7.588297,-8.994182,4.9856567,-2.2846797,4.867838,4.702469,4.7381816,-0.562372,4.5075192,-2.8346262,6.5094924,-5.555686,3.965124,3700.5020110080955,1146.9768293454458,3110.58887112023,806.5801192537207,7776.123046875,2115.506099250348,1.898116828814628,1.5400252049611058,2.923147758335372,1436.4573779804628
u,child_7yo,1134.3560691235793,2341.4892946194127,3999.9326968225346,117.37215241108582,507.69784489855226,420.6267862463206,862.8033451631871,1198.0933918074566,3268.93079798696,1388.7904018560725,2884.6727223051284,4683.876443585054,246.70522489240562,3.379296363704748,242.42424242424244,255.31914893617022,12.894906511927786,0.22220833333333334,24000,12.448587,21.184732,41.130127,15.166474,-7.34321,4.6782413,-1.1171799,2.3584702,-0.7203858,2.7436922,0.006472306,1.8316764,-0.6302919,2.735515,-2.9603937,2.82734,-3.186879,4.468699,-1.6621132,4.4171824,-1.6259326,3.0539253,-0.61779654,3.7415984,-1.6690854,2.1132097,3911.1494614946355,340.5468567241136,3513.1500665085073,59.9498337368714,8629.261363636364,369.54279118358426,2.0641572415868352,1.7082857077391365,3.52617031432903,1432.7883138494776
o,adult_female,1062.4531175417171,2745.097778404962,4113.872354265272,52.51344641594501,369.53036538619494,680.1649693518901,941.7241852148082,1900.4731673975969,2918.294238657161,1182.899269091835,3190.0247435477986,5187.121246081731,227.26572233305296,34.49578753523012,210.52631578947367,400.0,189.47368421052633,0.29883333333333334,24000,-6.9283657,46.381184,60.23658,13.850141,-13.644149,3.8045347,-7.323473,5.06817,-9.081948,5.0730824,-2.0117311,5.489386,2.9424527,3.6828349,-0.83124477,4.6693735,-3.3589542,5.112973,-0.057868894,3.7259967,1.7183039,5.755918,0.107752755,3.4166272,-1.7914048,6.148337,3369.032961364296,208.00456770481483,3310.5792910308014,86.54110517018373,7647.65625,348.1816605595418,2.5837354449639287,1.498625071437578,3.87205071578487,1525.7096183617778
i,adult_male,1919.742011560593,3423.8190342575117,4664.177329427466,169.82766502010196,182.1158448687964,418.2438561843813,1503.024631494597,2805.4917931895407,3834.6081408249424,2157.671866542988,3607.885154962558,5321.717852385859,69.32811279940798,9.291187766153724,62.00978462376172,91.1731658784278,29.163381254666078,0.18304166666666666,24000,-27.333118,66.099144,63.417976,9.875549,-5.143876,4.5735326,30.197174,10.703742,14.181385,5.018155,-3.3876524,3.945656,-9.9301195,2.7083588,-8.734962,4.6340137,-5.789756,5.395925,3.9058545,6.352568,-5.8788075,3.6702185,-11.124187,4.6585145,2.4386926,4.1893487,3396.2429928952197,253.75795921449557,3165.48793781444,78.8918816758459,7256.510416666667,371.35179259409426,1.7834787245574875,1.3622733219131538,2.429585486664363,1372.2176589334367
o,child_7yo,1338.5245100187838,2934.2791658566134,4342.358516202724,250.75043578633606,444.2941568624719,248.43909855698354,714.2922674250193,1932.5433939423947,3920.4315996015525,1626.4836102695338,3626.9455912895364,4748.136137507348,311.6773382577505,148.91139439981436,115.94202898550725,600.0,484.05797101449275,0.231875,24000,-67.52308,56.631733,40.771854,46.515102,9.09999,10.388896,5.080843,5.7772584,2.3850112,5.8711085,0.19327992,1.5844388,-0.80614316,1.9668559,-5.2799726,5.4618707,-3.0900323,7.0606356,-3.1876054,5.075187,-2.8727195,2.9646492,1.1279471,2.847032,-0.35388285,3.094196,4544.691712565815,1474.3620676535654,3431.010230619575,117.18293707674826,8876.420454545454,1449.144827743664,2.192174400912118,1.4798723198292025,3.2441382161480083,1501.91700309197
o,child_7yo,1292.1083966725243,2663.6337182429947,3895.2323475598896,174.49951110519484,305.17099714759877,430.1291306003371,925.5941021536161,2027.454423984319,3073.300708772008,1693.1001319513596,3527.9661717242197,5178.5216618379645,242.45223655396057,7.630936440408229,235.2941176470588,263.7362637362637,28.442146089204897,0.25879166666666664,24000,22.853405,29.870073,42.074787,12.206232,-23.923561,4.105652,-1.9722499,4.8446074,-3.0565228,5.4143343,-5.8057613,4.833187,-0.43815994,6.914435,2.846199,8.949827,-1.099368,3.8676908,1.7400397,4.1258454,-1.1783006,2.638467,-4.4495206,3.2700486,-0.6921122,2.938503,3829.297100795455,261.31267884687423,3293.9506753204723,102.43033578313984,8103.966346153846,414.66738083432074,2.061463051476535,1.4623753712388394,3.014632795198148,1301.5619754436825
e,adult_male,1784.8676647609054,3205.551849936642,4477.511402197105,708.560617628959,413.7095287844968,686.466890307682,337.8978769728984,2166.6586879932065,3374.786290133446,2550.0661070657047,3582.403621952005,5808.628273136857,76.87283078552633,13.049614426824466,60.95589194424076,95.28743428633906,34.3315423420983,0.22533333333333333,24000,-0.91126513,35.963997,47.95753,16.416384,4.0893536,6.2092605,32.48268,10.976359,11.168477,5.139111,-11.645585,4.1641254,-2.5822992,3.1931274,-1.2923359,1.9499487,-6.7387342,6.534577,4.3853583,2.199599,-5.7866554,4.0443234,-9.057056,5.277772,1.6019207,6.0460544,3910.1222692179113,312.3177731246934,3363.305393656771,96.02803402465315,8319.24715909091,288.97654448505995,1.7959605147343216,1.3967989325412418,2.5085957298671198,1346.3218687180997
e,adult_female,1097.1533804765315,2507.4715539952704,3897.1626169056603,263.0943824445477,208.55106491626805,625.1635884449778,734.934862214691,2231.483139192356,2577.435222882449,1657.1010134060089,3208.898643411487,5477.56558342351,190.60528830974656,3.564158155140406,186.04651162790697,198.34710743801654,12.30059581010957,0.274625,24000,-26.318459,39.345272,37.233475,13.331902,-14.82896,10.148148,6.262846,5.3787727,3.7109828,4.6358976,-7.6851654,5.1937475,-8.809093,6.182562,-1.1615839,5.4050307,-5.361473,7.918655,-3.5271149,4.3980846,-3.547215,3.713143,-0.8902194,4.929683,-2.3433044,2.5070574,3884.8809677161707,414.94323011208775,3377.3299863325883,94.14146223860543,8236.478365384615,570.8486172689155,2.2854339225625764,1.5542200710895926,3.552067273595774,1400.0046182145643
i,adult_male,1803.844619331596,2915.369749045547,4010.272919097493,645.9149764255751,379.0868539354986,609.9096005247635,871.5810588402094,2539.456673799768,3346.565233301241,2583.4407174635962,3655.0901668719816,5045.120266714601,226.38839533331452,141.76450804127543,107.62331838565022,400.0,292.37668161434976,0.15470833333333334,24000,-62.38873,100.461716,51.609055,10.811531,-17.099876,13.596236,24.756474,12.607534,8.990887,4.9144764,-14.450626,3.018075,-4.5457745,7.869722,3.748417,7.638833,-5.0643187,4.1754136,-1.3290296,3.7098866,-4.8308244,4.506148,0.32950342,5.5285425,-2.5924091,4.561511,3704.912022044283,212.94749817291301,3126.7675299525317,121.35604978996814,7549.8046875,702.3616461759874,1.6161978242481994,1.375562369202192,2.223180908222281,1103.2141498829483
u,child_5yo,1430.0554175550105,2483.3190714380175,3839.7473371481515,113.06272218452641,328.08333578287085,283.1190501961726,1283.0401303003434,1806.5123308446916,3437.8006956542363,1648.3073340633673,3032.417149632798,4419.474848430764,389.0246906089463,171.96737305280146,125.6544502617801,600.0,474.3455497382199,0.28420833333333334,24000,-206.78958,289.24905,33.19115,23.343058,-16.736343,12.0498295,1.1173493,2.7291796,2.4838111,2.178519,0.3474354,3.3984776,0.3889187,2.237979,-0.16245775,2.3647199,0.19229381,3.2421813,2.3713143,3.1386325,1.0539682,2.0149422,-2.8463173,5.2814627,-4.2748137,3.791928,3219.7817520234576,1834.070573248474,2562.2409187093654,1342.981954785824,6509.765625,3494.33214234979,1.7365194669754753,1.5462158613893566,2.685033943448871,1204.8459597965705
o,child_3yo,1174.2115513156673,2484.167906376772,4094.0156639481015,179.5279980383338,715.737493917527,632.5985815014405,745.4674646126084,1101.5104265902228,3061.014726916791,1503.4596057713084,3398.625332952196,5491.255937994799,198.49902800467459,82.1968026268712,102.12765957446808,600.0,497.8723404255319,0.2795,24000,-35.59253,73.929596,58.812073,9.463864,-11.080806,6.649796,-3.4796731,3.2008605,-3.8835542,4.3250256,-0.3467095,3.1088254,0.56288254,3.3047364,-3.7617157,2.9573967,-5.5905538,5.33911,0.8689135,1.823689,2.1127875,3.4665756,-3.3962896,3.2381618,-1.5143464,2.1831105,3570.40517598572,417.80756733658154,3381.8960147705643,119.63044952750843,7959.542410714285,565.0954798194554,2.1156050658787504,1.6480430543518845,3.4866082345731355,1459.902056316217
o,child_7yo,1309.6195978900244,2567.96964952949,4008.973516562829,280.4602542434947,317.5241901575734,425.26912412244485,931.0253745193796,1972.4708990347171,2600.657238088696,1964.802508085103,3408.369933407753,4945.5901442160275,248.9493455083045,37.40783538210212,124.35233160621762,272.72727272727275,148.37494112105514,0.27341666666666664,24000,31.555504,20.903736,44.6187,8.224622,-19.157026,3.5967927,3.055659,5.240512,-3.0896196,3.7930083,-3.2357407,5.5702434,-2.1326318,6.3667393,1.4576961,3.193284,0.16085777,1.8537626,-3.724789,3.226057,-4.3235583,2.8546789,0.0956573,2.205995,-1.2006649,2.5628595,3924.1464181392735,211.74876807041275,3265.8289110777796,37.71584410631992,8126.502403846154,193.95888184299275,1.9608515737446501,1.5611452095227696,3.061174040936644,1349.6769593364024
e,child_3yo,1012.1920029360656,2240.3919633717646,3942.1358436599667,117.66530267058988,265.1430417548686,157.95616585769218,911.08555103908,1884.6623310503858,3742.7811575285928,1421.977227862931,2768.581423382022,4368.032581323427,372.00317902499313,149.31122292469868,269.6629213483146,600.0,330.3370786516854,0.321625,24000,-162.04758,243.13771,18.64964,11.466527,-13.215308,8.539036,4.2683954,5.323443,-4.464971,4.1011143,-3.8786645,4.4591675,-1.8511539,2.171415,-2.9307725,5.01803,2.2260098,2.2742927,-0.08489776,4.3225603,-2.8860648,3.8858845,0.29349285,3.1865509,-1.2669911,1.7910545,3058.997491453466,1772.8350141878404,2527.8133952580647,1460.283198947496,6366.943359375,3683.5778196603233,2.213406109584999,1.7595741763539878,3.894652232209909,1464.9719203619507
u,child_7yo,1416.2995883075857,2659.6587877973116,4089.2467490621943,72.41887830995788,152.87298603977956,309.44001696430985,1305.6890747237128,2438.008177941671,3564.8256097250055,1504.682875632432,2823.751895855666,4563.198196272865,506.56132932754724,158.6902111786893,139.53488372093022,600.0,460.4651162790698,0.213625,24000,-429.38095,348.04715,14.8918705,19.274948,-6.04292,8.634847,-0.3151474,1.60231,1.2118348,3.989852,-0.754849,5.0596094,-0.028247487,3.3395536,-0.31142297,0.8841045,-0.945784,2.0099669,0.5577931,2.893808,-1.7752411,2.8974626,1.1805497,2.2875495,-0.9449848,1.6474216,2084.1546892934493,2301.725726848896,1559.368252542374,1709.5872397302762,4138.849431818182,4541.121314335922,1.8778927917189359,1.5375080321671057,2.8872752508165735,1336.4735803773042
e,child_5yo,1047.785072182124,2473.269522027817,3953.841812928109,262.33241573136456,170.89841272790613,236.66426660082567,702.777348239694,2232.181333288908,3320.837556935864,1504.770213243374,2822.9454167376703,4579.81556499912,284.25409166363926,70.93335663635348,145.45454545454547,600.0,454.5454545454545,0.2633333333333333,24000,-20.669273,68.55046,36.825436,7.3153715,-17.435696,3.4537835,7.9785485,3.54727,0.15236378,4.318602,0.023627318,3.6973073,-5.4128833,1.9234058,-1.2035304,3.3917315,-0.5447205,3.6030662,-1.8713944,2.870489,-2.4248104,2.5465555,0.9673444,1.8309629,0.95491,2.040082,3797.34262998974,178.46061297706137,3309.860062401793,126.91653959625013,7997.596153846154,184.41050972486883,2.3604740969223488,1.5986295782622109,3.7735237100618475,1453.0283703729924
o,adult_female,1230.9030849319345,2631.7358376328007,3748.5497675870356,260.27002154713927,277.48991610912066,391.9577728025651,926.8626548386683,2188.9132166260306,3118.6159589783515,1713.5668173629201,3094.407943027296,4561.310879298387,255.89901298412477,85.80926412340088,195.1219512195122,400.0,204.8780487804878,0.24570833333333333,24000,-121.780945,228.76093,39.905712,18.242842,-22.241951,10.372778,-1.6356639,5.3263574,-1.9016446,4.1663713,-4.5206466,2.5173573,0.8613712,6.005657,3.7828455,3.9269502,-2.8020046,2.3094172,-0.9948109,6.799752,-1.6534058,1.9308257,-1.2704601,3.149617,0.21407028,3.4772685,3060.847622905825,1377.9923298246877,2685.125670612303,1202.0681573599752,6541.015625,2932.4316575199823,2.1380528409174704,1.4243639935225372,3.045365482851414,1258.8233413275507
o,child_7yo,1415.6247474899192,2572.6811749095828,4235.042216301716,284.7375122802892,555.7323426893212,477.2987288850128,762.8758053388395,1690.8569884680444,3157.6164551641596,1706.6693155741766,3131.2825993365905,4899.614171234564,444.2467568943706,188.7103572277732,113.74407582938389,600.0,486.25592417061614,0.24670833333333334,24000,-256.68405,276.707,15.192821,15.5097,-2.709094,3.704041,-2.5650713,2.5072343,2.7795894,2.7826052,-2.0425284,3.3350859,-3.7434995,4.262189,-5.070624,5.775801,-1.3842974,2.1499472,3.333854,3.7182844,0.80427814,1.3998083,-0.7615474,2.68956,-2.0700016,3.4025636,2783.3614409270226,2386.334322181209,2119.0282759144775,1792.677190095982,5563.4765625,4711.654380797615,1.8173468494890825,1.6461589790466582,2.991641834328609,1409.7087344058982
o,child_7yo,1400.0489494116516,2583.656288486123,4073.034593047086,221.1885907089283,553.9500579382134,606.8682409933953,775.0945820703773,1625.4267225491744,3053.8914836949243,1603.8014367429878,3364.7368326958826,5437.503166812543,389.4179380426917,171.0758772858103,127.65957446808511,600.0,472.3404255319149,0.21383333333333332,24000,-88.26757,125.96489,35.764603,9.943126,-17.52507,5.993267,3.6309137,6.1276636,0.7911959,5.106516,-0.13198295,4.6529107,-5.5142236,4.0208745,-5.4206805,6.238767,-2.9864447,2.803548,2.1675165,3.3399444,3.9505842,4.5741796,-1.9909669,3.4923854,-4.77546,3.0233338,4122.275988708329,413.85846669207746,3313.0889139167994,176.57250090007494,8379.97159090909,584.4751897363611,1.8454042550239858,1.5764614709774942,2.9092087064232395,1336.4928218177174
o,child_3yo,1159.6542684410408,2399.9393357186664,3905.4895349540398,222.87962691364453,322.50072299002494,327.6077054229363,896.5996614039483,1706.9070406165215,3203.41495098219,1792.7346132107903,3126.2547986277227,4730.999418849472,275.3852732441548,25.803199887769182,250.0,333.3333333333333,83.33333333333331,0.37454166666666666,24000,-44.844406,55.37407,27.201204,11.685885,-20.362522,4.428485,-0.022555672,4.5226808,-4.0949564,4.732427,-3.1431584,2.7307863,-3.9440095,2.2306535,-2.0391273,4.6467996,2.3501534,4.582007,4.2844152,3.6711037,-0.14350088,2.8044384,-2.1897182,2.34665,-4.4847827,5.692302,3883.1254907946213,206.2148551336847,3351.2960385316783,93.90338825951446,8267.578125,380.31812502259623,2.069530032381961,1.6273284398601406,3.367805078839843,1372.9176332564994
o,adult_female,1224.7830690477622,2504.7607727606146,4112.061118739667,281.00579170111666,681.3858287477923,655.4960610373801,830.4389546881362,1297.1641746702285,3087.080951043668,2021.7539331963933,3783.5284106578956,5341.6226025936085,205.0122503903026,45.197389748632546,188.9763779527559,400.0,211.0236220472441,0.24129166666666665,24000,-24.245604,77.77032,27.557602,7.7328024,-8.498351,14.053154,-0.4368221,5.7879744,2.803135,4.5386906,-3.1014674,1.8705325,-4.363915,3.010458,-7.6203513,6.2781487,-7.063643,7.136261,-0.28332976,2.93098,0.9288712,4.891851,0.32931817,3.520765,-3.8089018,2.0317175,4385.247011485633,559.6617914434404,3564.0028419118207,188.084190063488,9051.7578125,576.9914390947011,2.0450648249963175,1.6416981467685519,3.3573791332180076,1443.6390248459525
e,adult_male,1101.9466699668296,2523.2994472937794,3999.3679613728023,498.3875120450189,392.81447310447584,225.61564335498963,393.84883511006996,1780.8417167980786,3409.1841985607653,2387.367006251005,3667.989610887455,4572.766046770634,135.14725935537828,70.06418983407626,61.696658097686374,400.0,338.3033419023136,0.260375,24000,-15.154201,74.60268,57.259365,14.855631,-14.287742,5.510846,17.64444,6.3883195,9.58259,6.4812155,-8.630017,3.7362418,-4.526341,2.7056592,-5.123924,7.766529,-2.5339644,2.785806,-5.5077415,2.8775656,-10.568353,6.6922107,-4.140355,2.8695946,-1.2226232,1.6883681,3582.1224842599836,644.5725540100841,3211.7493597638686,120.1923950516309,7560.396634615385,852.4670667935744,2.289856229947802,1.5849755627149587,3.6293661665978716,1448.7106457029863
i,child_3yo,1230.8642068583167,2680.942351713626,4076.682031587273,168.35303385448512,325.6387130686645,267.90251398077646,963.2725767719552,2199.5404979563814,3450.989689212775,1628.5632480570625,3584.923692189143,4469.085415399674,211.00536235983367,100.50547546583235,179.1044776119403,600.0,420.8955223880597,0.2509166666666667,24000,4.396441,50.024647,48.204884,22.928553,-8.89009,4.3484,4.0143633,2.800392,-8.479,2.6632512,1.3023558,2.8255098,-1.602425,2.8486297,-6.513952,2.776368,2.5808551,2.1800296,5.9250603,4.1746354,11.04163,6.0897136,7.979229,5.068449,0.8782484,4.7795367,3867.581788440551,622.7998976387263,3338.4652616492363,78.00717574269314,8001.953125,834.3776517104399,2.178097581175521,1.5206153272865068,3.312048566261164,1422.908912364478
o,child_7yo,1298.2520052066745,2645.0681941196226,3858.947853295985,84.57081770394808,271.41763562910154,348.23706095240937,1188.5368069587194,2396.626278443926,3235.328426708861,1512.982867733242,3415.321170712881,4610.386865430564,252.0357188020529,7.082805657191552,235.2941176470588,263.7362637362637,28.442146089204897,0.22120833333333334,24000,-7.102312,19.216887,35.904903,8.831058,-26.384869,4.6694016,-2.9106956,5.922106,-2.6619387,8.156352,1.2818048,1.554336,4.745573,8.0394945,2.9499445,5.742134,-0.8455542,2.8032222,-1.069261,1.8688873,-2.3089185,3.1287107,0.29577312,3.4431336,-1.1775123,2.3735542,3891.589682257387,140.08385360956558,3303.973227529958,52.2573797461089,8176.491477272727,189.69052298910498,2.037407362755078,1.45892187652288,2.9724181729121706,1280.3479240446554
e,adult_female,1149.068396846331,2733.554241680917,4143.072366130601,293.4099564566615,461.8162587585345,473.36957481699636,683.3284443572478,1575.6557654514131,3278.908798957409,1505.589457664861,3721.7761374833717,5121.732064023343,210.89549401884972,41.58184548907122,196.72131147540983,400.0,203.27868852459017,0.24391666666666667,24000,-25.626215,56.346752,45.345184,9.4227915,-19.726303,4.793496,0.8256378,4.023261,-3.547682,2.0824783,-1.81643,5.8328333,-4.5579586,7.7499957,-7.2933617,7.111828,-8.771985,5.7480516,-1.1366042,2.0459914,3.6159608,2.7601264,1.1043189,2.6019492,-2.8169148,3.5455534,3529.152820830251,205.27036355498487,3271.8859287364053,80.86286385356632,7662.109375,283.9967328810481,2.378930835782515,1.5156356888615985,3.6055924760453304,1497.001984642135
i,child_7yo,1432.8289156563606,2713.2212964695277,4275.086038815319,192.36099754484073,213.56753138131924,223.4193569339971,1128.9467463004264,2291.8026159999104,3686.6288194285207,1807.6933756172734,2978.376105224589,4503.271444636353,279.4151824726566,97.27078463129419,235.2941176470588,600.0,364.7058823529412,0.142125,24000,-25.793074,75.10834,13.428157,4.2695017,-17.064222,4.628598,4.1617856,3.1911266,-5.3355412,2.5894837,-1.9835317,3.4617527,-5.967354,1.411125,-5.585888,4.612934,1.2375575,2.7023072,1.1434096,1.9917587,-1.5997735,2.8031192,2.047767,3.003972,-1.5402086,2.3772957,4700.682293820478,274.8265287452467,3351.2925348567856,109.7206413017285,8956.473214285714,413.59595394758304,1.8936114890078386,1.5756495956957532,2.983668177060034,1421.128561579479
e,child_5yo,1289.9968186274323,2695.466428843729,4026.48771013255,180.27130811285662,142.80535088175162,158.46218212125453,892.5554770106663,2468.5956336610975,3696.4308389184735,1526.962327359698,2951.1178892798885,4308.386885800786,267.9644430427742,46.875798245086614,137.14285714285714,320.0,182.85714285714286,0.20958333333333334,24000,17.739233,27.855104,33.05754,8.524121,-16.88879,5.022678,6.6739745,3.1730723,-5.362924,2.3808198,-5.732605,5.11355,-0.48302737,6.783132,2.641882,4.4987226,-3.684407,2.8324816,-2.0024393,2.046835,-1.7469593,2.61515,-0.87114173,4.6647263,-5.5465574,5.325193,4243.801531709,279.5706295871575,3298.184286924309,69.06478071649127,8459.765625,196.68308167999766,2.0895140126870455,1.4937999846875436,3.1213160001563165,1368.245445752559
u,child_3yo,992.3782767953267,2680.1179711648747,4331.421988611046,108.99900039418893,181.09546179309575,539.916317951676,795.3518294371,2370.0919173662646,3126.68233001386,1137.9151096276344,2917.7575338607053,4778.9096483784815,210.08869109925706,2.1960934449182816,206.89655172413794,212.38938053097345,5.492828806835519,0.10058333333333333,24000,-10.912855,33.716946,65.44707,10.5098295,-7.088937,3.7965577,-1.8811853,4.680766,-6.2654366,4.9870443,-0.5571879,2.8650312,-2.721929,2.283125,-0.13712826,3.910035,-0.7253318,2.794345,-6.561372,2.0994744,1.2046857,4.9454947,3.51236,2.1168187,-5.8117213,5.654684,3240.944302360932,234.1926907648664,3316.045331370549,95.14606195120474,7413.28125,476.05249349467755,2.7007019740695477,1.6161310939340687,4.364688435742917,1669.5218559078596
e,child_5yo,1309.4689224408237,3197.9538116009376,4519.2774202638775,209.7404855273319,267.61949117339105,544.6942221821829,930.607837983111,2659.16523941398,3804.1870361074452,1642.2619388476712,3762.609920754057,5659.102074569604,266.82890617427165,69.18748900179865,142.85714285714286,600.0,457.1428571428571,0.28970833333333335,24000,-25.780472,74.089806,16.440226,6.3940387,-4.3537154,6.6799884,8.708194,6.1469865,-4.906153,4.0676346,-4.0572786,4.938025,-0.93300945,8.625257,-6.6878543,5.6279035,-8.0884075,4.9854727,2.4512172,3.9951115,0.18399319,4.1194906,-2.0578027,2.8938208,-0.7691358,2.8522205,4673.432251922197,266.16227081451143,3489.9694160663503,159.84126803913122,9133.92857142857,421.2168015990085,2.4421761805847337,1.4131778276064182,3.4512292295108735,1604.9042489115268
e,adult_female,1182.4796530246063,2648.8670975953787,4018.3591860127867,339.32401815509803,272.7631344387453,267.39851280392867,747.5667785253775,2281.582485240763,3633.0918902063727,1627.711507679554,3031.4804645911054,4418.864973729668,282.9019108032106,87.07537405219576,109.58904109589041,400.0,290.4109589041096,0.23533333333333334,24000,-93.18261,135.8757,27.579971,20.968616,-10.836135,8.378099,4.7473454,3.5234566,-0.6910655,2.5884106,-4.5767617,5.1564617,-4.085416,4.9630733,-0.42312852,2.1778266,-0.19217598,2.231429,0.0102896355,1.5329521,-2.0290093,3.1203227,0.4684594,1.9584876,-1.5262924,1.6119024,4516.2028315809885,949.73001925476,3371.92590958729,124.22199717203355,8782.2265625,977.0404104037927,2.24009528689984,1.5170104946603862,3.398248059266326,1417.9397664940902
e,adult_female,830.2048581033862,2220.6705808697684,3972.0263066714892,250.97238954186145,227.91082933942715,319.08202542975994,652.7967519009461,2032.0483678310907,3555.7842774309474,1525.4610410974071,2962.451689476592,4908.823544026923,191.42809548501074,49.21198429845254,96.7741935483871,400.0,303.2258064516129,0.24091666666666667,24000,-25.030762,37.817226,50.040974,9.228053,-12.532878,5.266452,6.0119357,4.1256976,5.3816037,2.561601,-4.3134246,3.0633428,-19.007925,6.841819,-6.89325,7.1894917,1.6469434,4.477333,3.3684883,4.308767,-4.9995403,3.6314754,-1.5548097,4.1410184,0.3158618,3.4072661,3433.0459753571595,141.85279036677906,3317.3060417568163,67.79639294888781,7662.109375,156.5548783386855,2.6748465263656964,1.788660749995512,4.784392993972157,1570.9107242840514
